id,name_x,artist,album,release_date,duration_ms_x,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,time_signature
5ZZBMdy432dJFcg7PGvPBI,She's A Rainbow,The Rolling Stones,GRRR! (Deluxe Version),2012-01-01,252333,2022-06-28 19:58:53+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.475,0.757,10,-9.788,1,0.0385,0.444,0.0154,0.274,0.531,109.151,audio_features,spotify:track:5ZZBMdy432dJFcg7PGvPBI,https://api.spotify.com/v1/tracks/5ZZBMdy432dJFcg7PGvPBI,https://api.spotify.com/v1/audio-analysis/5ZZBMdy432dJFcg7PGvPBI,4
1Kvjmr2oqZjzhryoEKzqij,"Paint It, Black",The Rolling Stones,GRRR! (Deluxe Version),2012-01-01,203053,2022-06-28 19:58:50+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.471,0.75,1,-10.877,1,0.089,0.0625,0.00221,0.323,0.61,159.038,audio_features,spotify:track:1Kvjmr2oqZjzhryoEKzqij,https://api.spotify.com/v1/tracks/1Kvjmr2oqZjzhryoEKzqij,https://api.spotify.com/v1/audio-analysis/1Kvjmr2oqZjzhryoEKzqij,4
0QkkRGRwKcI6UtcXgzrZ8U,Scarlet - The War On Drugs Remix,The Rolling Stones,Scarlet (The War On Drugs Remix),2020-08-14,228813,2022-06-28 19:58:44+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.563,0.803,9,-8.232,1,0.0652,0.00953,0.00656,0.101,0.53,169.997,audio_features,spotify:track:0QkkRGRwKcI6UtcXgzrZ8U,https://api.spotify.com/v1/tracks/0QkkRGRwKcI6UtcXgzrZ8U,https://api.spotify.com/v1/audio-analysis/0QkkRGRwKcI6UtcXgzrZ8U,4
6lFZbCc7pn6Lme1NP7qQqQ,You Can't Always Get What You Want,The Rolling Stones,Let It Bleed,1969-12-05,448720,2022-06-28 01:05:48+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,audio_features,spotify:track:6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/tracks/6lFZbCc7pn6Lme1NP7qQqQ,https://api.spotify.com/v1/audio-analysis/6lFZbCc7pn6Lme1NP7qQqQ,4
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,Out Of Our Heads,1965-07-30,222813,2022-06-28 01:04:24+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,audio_features,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,4
7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You (2009 Re-Mastered),1981-08-24,213066,2022-06-28 01:04:21+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.631,0.932,5,-4.142,1,0.0354,0.0436,0.137,0.0918,0.971,122.429,audio_features,spotify:track:7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,https://api.spotify.com/v1/audio-analysis/7HKez549fwJQDzx3zLjHKC,4
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,Beggars Banquet (50th Anniversary Edition),1968-12-06,378146,2022-06-28 01:04:17+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,audio_features,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,4
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,Let It Bleed,1969-12-05,270773,2022-06-28 01:03:58+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,4
3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,The Rolling Stones,Some Girls,1978-06-09,288666,2022-06-28 01:03:33+00:00,"['album rock', 'british invasion', 'classic rock', 'rock']",0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,audio_features,spotify:track:3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/audio-analysis/3hJLKtTpgct9Y9wKww0BiR,4
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,The Beatles,Abbey Road (Remastered),1969-09-26,259946,2022-06-25 15:20:08+00:00,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,4
7H7NI75DdeaOW7c70oYtjM,Life in Technicolor ii,Coldplay,Viva La Vida (Prospekt's March Edition),2008-11-24,245099,2022-06-09 00:41:34+00:00,"['permanent wave', 'pop']",0.472,0.909,9,-7.073,1,0.0391,0.00158,5.16e-05,0.248,0.278,131.051,audio_features,spotify:track:7H7NI75DdeaOW7c70oYtjM,https://api.spotify.com/v1/tracks/7H7NI75DdeaOW7c70oYtjM,https://api.spotify.com/v1/audio-analysis/7H7NI75DdeaOW7c70oYtjM,4
3T7hn54qWtZIEpJK2XeClP,42,Mumford & Sons,Delta,2018-11-16,240938,2022-06-09 00:36:57+00:00,"['modern folk rock', 'modern rock', 'neo mellow', 'stomp and holler', 'uk americana']",0.331,0.523,5,-8.321,1,0.0375,0.227,0.00114,0.144,0.305,87.782,audio_features,spotify:track:3T7hn54qWtZIEpJK2XeClP,https://api.spotify.com/v1/tracks/3T7hn54qWtZIEpJK2XeClP,https://api.spotify.com/v1/audio-analysis/3T7hn54qWtZIEpJK2XeClP,4
3GXSywNvYLAVUCtjMHkKDh,E. Coli (feat. Earl Sweatshirt),The Alchemist,Bread,2018-11-30,132147,2022-05-24 01:33:07+00:00,"['alternative hip hop', 'drumless hip hop', 'hip hop', 'instrumental hip hop', 'west coast rap']",0.322,0.555,11,-8.726,0,0.129,0.208,0.00437,0.325,0.397,96.019,audio_features,spotify:track:3GXSywNvYLAVUCtjMHkKDh,https://api.spotify.com/v1/tracks/3GXSywNvYLAVUCtjMHkKDh,https://api.spotify.com/v1/audio-analysis/3GXSywNvYLAVUCtjMHkKDh,3
6Dq2LzijkY9WNPwBGDah4L,Didn't I,Darondo,Let My People Go,2005-01-24,209160,2022-05-12 02:05:34+00:00,"['afrobeat', 'funk', 'traditional soul']",0.463,0.382,5,-11.682,1,0.0278,0.897,0.263,0.108,0.638,74.573,audio_features,spotify:track:6Dq2LzijkY9WNPwBGDah4L,https://api.spotify.com/v1/tracks/6Dq2LzijkY9WNPwBGDah4L,https://api.spotify.com/v1/audio-analysis/6Dq2LzijkY9WNPwBGDah4L,4
48EjSdYh8wz2gBxxqzrsLe,Cranes in the Sky,Solange,A Seat at the Table,2016-09-30,250973,2022-05-12 01:01:30+00:00,"['afrofuturism', 'alternative r&b', 'r&b', 'urban contemporary']",0.719,0.615,6,-5.972,1,0.045,0.408,0.000147,0.235,0.465,96.988,audio_features,spotify:track:48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/tracks/48EjSdYh8wz2gBxxqzrsLe,https://api.spotify.com/v1/audio-analysis/48EjSdYh8wz2gBxxqzrsLe,4
3rFF7kSm5qBOOPs6ljFgPp,The Cut Off (feat. kiLL edward),J. Cole,KOD,2018-04-20,237295,2022-05-11 17:34:20+00:00,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",0.734,0.543,1,-7.979,1,0.4,0.186,0.0,0.372,0.336,78.168,audio_features,spotify:track:3rFF7kSm5qBOOPs6ljFgPp,https://api.spotify.com/v1/tracks/3rFF7kSm5qBOOPs6ljFgPp,https://api.spotify.com/v1/audio-analysis/3rFF7kSm5qBOOPs6ljFgPp,4
0i19MAZbyn8uTir7FprXId,Oh! Sweet Nuthin' - 2015 Remaster,The Velvet Underground,Loaded: Re-Loaded 45th Anniversary Edition,1970-01-01,445186,2022-05-09 20:59:26+00:00,"['alternative rock', 'melancholia', 'permanent wave', 'protopunk', 'rock']",0.399,0.467,5,-11.763,1,0.0284,0.303,0.0186,0.124,0.525,75.601,audio_features,spotify:track:0i19MAZbyn8uTir7FprXId,https://api.spotify.com/v1/tracks/0i19MAZbyn8uTir7FprXId,https://api.spotify.com/v1/audio-analysis/0i19MAZbyn8uTir7FprXId,4
6EMynpZ10GVcwVqiLZj6Ye,Champagne Supernova,Oasis,(What's The Story) Morning Glory?,1995-10-02,450506,2022-05-09 16:16:34+00:00,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']",0.303,0.853,2,-2.26,1,0.0366,0.223,0.00159,0.361,0.119,150.381,audio_features,spotify:track:6EMynpZ10GVcwVqiLZj6Ye,https://api.spotify.com/v1/tracks/6EMynpZ10GVcwVqiLZj6Ye,https://api.spotify.com/v1/audio-analysis/6EMynpZ10GVcwVqiLZj6Ye,4
39CyGKIFqMzSuynOR8uilD,Baltimore,Nina Simone,Baltimore,1978-01-01,278866,2022-04-24 21:33:23+00:00,"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",0.638,0.28,9,-16.516,1,0.0673,0.417,0.439,0.0611,0.734,154.955,audio_features,spotify:track:39CyGKIFqMzSuynOR8uilD,https://api.spotify.com/v1/tracks/39CyGKIFqMzSuynOR8uilD,https://api.spotify.com/v1/audio-analysis/39CyGKIFqMzSuynOR8uilD,4
7KkqFE3ZfAVxdBmRDeOIJb,Do You Love Her Now,Jai Paul,Do You Love Her Now / He,2019-06-02,274995,2022-04-24 21:30:40+00:00,['experimental r&b'],0.658,0.336,2,-10.96,1,0.0651,0.545,0.0237,0.0939,0.337,160.014,audio_features,spotify:track:7KkqFE3ZfAVxdBmRDeOIJb,https://api.spotify.com/v1/tracks/7KkqFE3ZfAVxdBmRDeOIJb,https://api.spotify.com/v1/audio-analysis/7KkqFE3ZfAVxdBmRDeOIJb,4
5NQYyej46WQkgCbnzGD21W,Dear Prudence - Remastered 2009,The Beatles,The Beatles (Remastered),1968-11-22,235773,2022-04-22 13:39:45+00:00,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.388,0.529,7,-10.533,1,0.0436,0.16,0.0681,0.108,0.332,150.721,audio_features,spotify:track:5NQYyej46WQkgCbnzGD21W,https://api.spotify.com/v1/tracks/5NQYyej46WQkgCbnzGD21W,https://api.spotify.com/v1/audio-analysis/5NQYyej46WQkgCbnzGD21W,4
3Um9toULmYFGCpvaIPFw7l,What's Going On,Marvin Gaye,What's Going On,1971-05-21,233000,2022-04-21 17:22:51+00:00,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']",0.283,0.716,1,-9.632,0,0.0986,0.447,0.0,0.399,0.828,201.96,audio_features,spotify:track:3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/tracks/3Um9toULmYFGCpvaIPFw7l,https://api.spotify.com/v1/audio-analysis/3Um9toULmYFGCpvaIPFw7l,4
1tqT6DhmsrtQgyCKUwotiw,I Heard It Through The Grapevine,Marvin Gaye,In The Groove,1968-08-26,194293,2022-04-19 02:44:46+00:00,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']",0.711,0.362,3,-10.851,0,0.0381,0.272,0.0,0.127,0.616,117.287,audio_features,spotify:track:1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/tracks/1tqT6DhmsrtQgyCKUwotiw,https://api.spotify.com/v1/audio-analysis/1tqT6DhmsrtQgyCKUwotiw,4
6Ndauo9gCxNjTfklsFYS7b,You're All I Need To Get By,Marvin Gaye,You're All I Need,1968-01-01,173866,2022-04-19 02:42:20+00:00,"['classic soul', 'motown', 'neo soul', 'northern soul', 'quiet storm', 'soul']",0.513,0.448,11,-11.074,0,0.0325,0.135,0.0,0.0678,0.172,97.63,audio_features,spotify:track:6Ndauo9gCxNjTfklsFYS7b,https://api.spotify.com/v1/tracks/6Ndauo9gCxNjTfklsFYS7b,https://api.spotify.com/v1/audio-analysis/6Ndauo9gCxNjTfklsFYS7b,4
6u3CPnFMKANYgfdiifFOiJ,"Gravity (feat. Tyler, The Creator)",Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",2021-01-29,214692,2022-03-27 09:03:41+00:00,"['r&b', 'rap']",0.539,0.615,1,-8.746,0,0.252,0.173,0.0056,0.144,0.493,163.924,audio_features,spotify:track:6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/tracks/6u3CPnFMKANYgfdiifFOiJ,https://api.spotify.com/v1/audio-analysis/6u3CPnFMKANYgfdiifFOiJ,4
0s1aSsYlLIEiy16LjFWbdp,Dirty Work,Steely Dan,Can't Buy A Thrill,1972-01-01,187400,2022-03-23 15:03:46+00:00,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,audio_features,spotify:track:0s1aSsYlLIEiy16LjFWbdp,https://api.spotify.com/v1/tracks/0s1aSsYlLIEiy16LjFWbdp,https://api.spotify.com/v1/audio-analysis/0s1aSsYlLIEiy16LjFWbdp,4
55GxhCTq6SY3tFTVh7z1nR,Dancing In The Moonlight,King Harvest,Dancing In The Moonlight,1973-01-01,178045,2022-03-17 20:08:50+00:00,['soft rock'],0.653,0.719,10,-5.262,1,0.0363,0.684,0.0,0.408,0.682,136.153,audio_features,spotify:track:55GxhCTq6SY3tFTVh7z1nR,https://api.spotify.com/v1/tracks/55GxhCTq6SY3tFTVh7z1nR,https://api.spotify.com/v1/audio-analysis/55GxhCTq6SY3tFTVh7z1nR,4
10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,Al Green,Gets Next to You,1971-08-14,172320,2022-03-17 15:14:11+00:00,"['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,4
0HxW0WWidM937oF7IpWERb,Burning Love,Elvis Presley,The Essential Elvis Presley,2007-01-01,176413,2022-03-16 02:14:55+00:00,"['rock-and-roll', 'rockabilly']",0.646,0.935,11,-6.356,0,0.0356,0.107,0.000187,0.31,0.972,143.016,audio_features,spotify:track:0HxW0WWidM937oF7IpWERb,https://api.spotify.com/v1/tracks/0HxW0WWidM937oF7IpWERb,https://api.spotify.com/v1/audio-analysis/0HxW0WWidM937oF7IpWERb,4
7zLGHdfJ3JRPxvc96mEPEi,Out of Touch,Daryl Hall & John Oates,The Very Best of Daryl Hall / John Oates,2001-01-01,249573,2022-02-09 16:35:15+00:00,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",0.806,0.649,9,-9.004,0,0.0347,0.0391,5.55e-05,0.0557,0.897,114.834,audio_features,spotify:track:7zLGHdfJ3JRPxvc96mEPEi,https://api.spotify.com/v1/tracks/7zLGHdfJ3JRPxvc96mEPEi,https://api.spotify.com/v1/audio-analysis/7zLGHdfJ3JRPxvc96mEPEi,4
6ek9SiEj5a65WIs2EV7qiM,Son Of A Preacher Man,Dusty Springfield,Dusty In Memphis,1969-03-31,148053,2022-02-05 00:02:08+00:00,"['adult standards', 'british invasion', 'soul']",0.404,0.43,4,-12.327,1,0.224,0.538,0.0,0.0802,0.641,180.061,audio_features,spotify:track:6ek9SiEj5a65WIs2EV7qiM,https://api.spotify.com/v1/tracks/6ek9SiEj5a65WIs2EV7qiM,https://api.spotify.com/v1/audio-analysis/6ek9SiEj5a65WIs2EV7qiM,4
0KOE1hat4SIer491XKk4Pa,A Change Is Gonna Come,Sam Cooke,Ain't That Good News,1964-03-01,191160,2022-02-01 00:06:49+00:00,"['classic soul', 'soul', 'vocal jazz']",0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,3
56sxpXFgha5NcJexZUPGXS,Sound & Color,Alabama Shakes,Sound & Color (Deluxe Edition),2015-01-01,182466,2022-01-22 20:21:50+00:00,"['alabama indie', 'modern blues rock', 'rock']",0.548,0.428,2,-7.399,1,0.0608,0.847,0.608,0.0827,0.181,114.752,audio_features,spotify:track:56sxpXFgha5NcJexZUPGXS,https://api.spotify.com/v1/tracks/56sxpXFgha5NcJexZUPGXS,https://api.spotify.com/v1/audio-analysis/56sxpXFgha5NcJexZUPGXS,4
74JdR9aXE6I74oS1BVRsvb,O-o-h Child,The Five Stairsteps,The First Family of Soul: The Best of The Five Stairsteps,2001-11-06,197160,2022-01-11 05:59:59+00:00,"['chicago soul', 'classic soul', 'motown']",0.488,0.754,5,-7.95,0,0.0381,0.00154,2.42e-05,0.678,0.664,88.368,audio_features,spotify:track:74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/tracks/74JdR9aXE6I74oS1BVRsvb,https://api.spotify.com/v1/audio-analysis/74JdR9aXE6I74oS1BVRsvb,4
1A6Kwtsg3JWKU2KWM2udpM,I'm Not In Love,10cc,20th Century Masters: The Millennium Collection: Best Of 10CC,2002-01-01,368226,2022-01-11 05:59:02+00:00,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'new romantic', 'soft rock', 'yacht rock']",0.394,0.663,4,-11.117,1,0.0601,0.678,0.00156,0.212,0.21,133.464,audio_features,spotify:track:1A6Kwtsg3JWKU2KWM2udpM,https://api.spotify.com/v1/tracks/1A6Kwtsg3JWKU2KWM2udpM,https://api.spotify.com/v1/audio-analysis/1A6Kwtsg3JWKU2KWM2udpM,4
2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff,1975-01-01,276000,2022-01-11 05:54:51+00:00,"['country rock', 'southern rock']",0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,audio_features,spotify:track:2hE5Lm5XOHR4t3xlhIFauP,https://api.spotify.com/v1/tracks/2hE5Lm5XOHR4t3xlhIFauP,https://api.spotify.com/v1/audio-analysis/2hE5Lm5XOHR4t3xlhIFauP,3
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,American Pie,1971-01-01,516893,2022-01-10 03:07:45+00:00,"['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",0.531,0.481,4,-11.709,0,0.06,0.699,0.0,0.0842,0.491,138.45,audio_features,spotify:track:1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/tracks/1fDsrQ23eTAVFElUMaf38X,https://api.spotify.com/v1/audio-analysis/1fDsrQ23eTAVFElUMaf38X,4
2T43UrvAg60ubJVo5KQ3t7,Come and Get Your Love (Rerecorded Version),Redbone,The Best Of Redbone,2010-03-05,208306,2022-01-08 20:44:24+00:00,"['native american', 'native american contemporary']",0.793,0.481,2,-14.246,1,0.0278,0.231,0.00122,0.06,0.97,107.744,audio_features,spotify:track:2T43UrvAg60ubJVo5KQ3t7,https://api.spotify.com/v1/tracks/2T43UrvAg60ubJVo5KQ3t7,https://api.spotify.com/v1/audio-analysis/2T43UrvAg60ubJVo5KQ3t7,4
6Ac4NVYYl2U73QiTt11ZKd,Hooked On A Feeling,Blue Swede,Hooked On A Feeling,1973-04-01,172866,2022-01-08 20:42:26+00:00,['classic swedish pop'],0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,audio_features,spotify:track:6Ac4NVYYl2U73QiTt11ZKd,https://api.spotify.com/v1/tracks/6Ac4NVYYl2U73QiTt11ZKd,https://api.spotify.com/v1/audio-analysis/6Ac4NVYYl2U73QiTt11ZKd,4
252YuUdUaC5OojaBU0H1CP,Come A Little Bit Closer,Jay & The Americans,Come A Little Bit Closer: The Best Of Jay & The Americans,1964-01-01,166666,2022-01-07 21:14:08+00:00,"['bubblegum pop', 'classic garage rock', 'doo-wop', 'merseybeat', 'rock-and-roll']",0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,audio_features,spotify:track:252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/tracks/252YuUdUaC5OojaBU0H1CP,https://api.spotify.com/v1/audio-analysis/252YuUdUaC5OojaBU0H1CP,4
0qdQUeKVyevrbKhAo0ibxS,My Sweet Lord - Remastered 2014,George Harrison,All Things Must Pass (Remastered 2014),1970-11-27,281226,2022-01-05 20:00:03+00:00,"['album rock', 'beatlesque', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",0.537,0.701,1,-8.913,0,0.0335,0.0972,0.0,0.0832,0.583,120.919,audio_features,spotify:track:0qdQUeKVyevrbKhAo0ibxS,https://api.spotify.com/v1/tracks/0qdQUeKVyevrbKhAo0ibxS,https://api.spotify.com/v1/audio-analysis/0qdQUeKVyevrbKhAo0ibxS,4
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,Out of the Blue,1977-01-01,303373,2022-01-05 19:18:08+00:00,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,audio_features,spotify:track:2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/tracks/2RlgNHKcydI9sayD2Df2xp,https://api.spotify.com/v1/audio-analysis/2RlgNHKcydI9sayD2Df2xp,4
5oK98mpTJSU0iqLHN1hZ3y,22 (OVER S∞∞N),Bon Iver,"22, A Million",2016-09-30,168000,2021-12-26 03:23:21+00:00,"['chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",0.298,0.112,1,-15.765,1,0.0353,0.972,0.0823,0.0935,0.0972,86.786,audio_features,spotify:track:5oK98mpTJSU0iqLHN1hZ3y,https://api.spotify.com/v1/tracks/5oK98mpTJSU0iqLHN1hZ3y,https://api.spotify.com/v1/audio-analysis/5oK98mpTJSU0iqLHN1hZ3y,4
02WFT9dNg31Skl02dPT1ei,To the Moon,junodream,To the Moon,2018-05-08,170021,2021-12-20 01:17:26+00:00,['modern dream pop'],0.703,0.352,4,-14.859,1,0.0428,0.356,0.00378,0.0715,0.85,108.003,audio_features,spotify:track:02WFT9dNg31Skl02dPT1ei,https://api.spotify.com/v1/tracks/02WFT9dNg31Skl02dPT1ei,https://api.spotify.com/v1/audio-analysis/02WFT9dNg31Skl02dPT1ei,4
42QRyJd5x6e2TFR1S41g2p,Too Fast,Sonder,Too Fast,2016-10-25,308005,2021-12-17 17:18:31+00:00,['experimental r&b'],0.395,0.33,4,-10.924,0,0.0408,0.316,1.89e-05,0.268,0.102,98.813,audio_features,spotify:track:42QRyJd5x6e2TFR1S41g2p,https://api.spotify.com/v1/tracks/42QRyJd5x6e2TFR1S41g2p,https://api.spotify.com/v1/audio-analysis/42QRyJd5x6e2TFR1S41g2p,3
3KLnsi2ikPi2AqJObRHp10,Father And Son - Remastered 2020,Yusuf / Cat Stevens,Tea For The Tillerman (Super Deluxe),2020-12-04,221120,2021-12-03 02:20:58+00:00,"['british folk', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter']",0.493,0.326,7,-12.28,1,0.0368,0.55,9.78e-05,0.0996,0.363,136.283,audio_features,spotify:track:3KLnsi2ikPi2AqJObRHp10,https://api.spotify.com/v1/tracks/3KLnsi2ikPi2AqJObRHp10,https://api.spotify.com/v1/audio-analysis/3KLnsi2ikPi2AqJObRHp10,4
2BY7ALEWdloFHgQZG6VMLA,Brandy (You're a Fine Girl),Looking Glass,Looking Glass,1972-01-01,186826,2021-12-03 01:35:00+00:00,['sunshine pop'],0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,audio_features,spotify:track:2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/tracks/2BY7ALEWdloFHgQZG6VMLA,https://api.spotify.com/v1/audio-analysis/2BY7ALEWdloFHgQZG6VMLA,4
4UQH52FfgGpzDShKDbBvEA,Forget Me Nots - Remastered,Patrice Rushen,Straight From The Heart,2017-12-06,284506,2021-11-27 20:00:13+00:00,"['disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul']",0.918,0.459,6,-6.962,0,0.0427,0.079,0.0593,0.0532,0.962,113.818,audio_features,spotify:track:4UQH52FfgGpzDShKDbBvEA,https://api.spotify.com/v1/tracks/4UQH52FfgGpzDShKDbBvEA,https://api.spotify.com/v1/audio-analysis/4UQH52FfgGpzDShKDbBvEA,4
4VP8nqMq7eN3vMnuAaptax,Capo,Mustafa,When Smoke Rises,2021-05-28,175873,2021-11-14 05:42:01+00:00,['chill pop'],0.597,0.17,0,-13.762,1,0.0351,0.988,8.91e-05,0.109,0.556,127.306,audio_features,spotify:track:4VP8nqMq7eN3vMnuAaptax,https://api.spotify.com/v1/tracks/4VP8nqMq7eN3vMnuAaptax,https://api.spotify.com/v1/audio-analysis/4VP8nqMq7eN3vMnuAaptax,4
1sjmKmR4u9xDeJHjDCn2bZ,Penny Lane,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),1967-05-26,182053,2021-11-14 05:41:45+00:00,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",0.633,0.385,9,-9.967,1,0.0358,0.411,8.72e-05,0.095,0.647,113.956,audio_features,spotify:track:1sjmKmR4u9xDeJHjDCn2bZ,https://api.spotify.com/v1/tracks/1sjmKmR4u9xDeJHjDCn2bZ,https://api.spotify.com/v1/audio-analysis/1sjmKmR4u9xDeJHjDCn2bZ,4
6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,Paul Simon,Paul Simon,1972-01-14,164813,2021-11-09 05:39:32+00:00,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter', 'soft rock']",0.626,0.816,9,-10.593,1,0.131,0.237,1.8e-06,0.104,0.798,105.307,audio_features,spotify:track:6vxHp3CDNo0afgKGp2yi1E,https://api.spotify.com/v1/tracks/6vxHp3CDNo0afgKGp2yi1E,https://api.spotify.com/v1/audio-analysis/6vxHp3CDNo0afgKGp2yi1E,4
